firstName,lastName,personId,gameId,gameDateTimeEst,playerteamCity,playerteamName,opponentteamCity,opponentteamName,gameType,gameLabel,gameSubLabel,seriesGameNumber,win,home,numMinutes,points,assists,blocks,steals,fieldGoalsAttempted,fieldGoalsMade,fieldGoalsPercentage,threePointersAttempted,threePointersMade,threePointersPercentage,freeThrowsAttempted,freeThrowsMade,freeThrowsPercentage,reboundsDefensive,reboundsOffensive,reboundsTotal,foulsPersonal,turnovers,plusMinusPoints,gameDate
Josh,Hart,1628404,22500285,2025-11-24 14:30:00,New York,Knicks,Brooklyn,Nets,,,,,1,0,37.4,7.0,7.0,2.0,2.0,8.0,3.0,0.375,3.0,1.0,0.333,1.0,0.0,0.0,10.0,2.0,12.0,3.0,1.0,17.0,2025-11-24
Mikal,Bridges,1628969,22500285,2025-11-24 14:30:00,New York,Knicks,Brooklyn,Nets,,,,,1,0,33.3,16.0,4.0,1.0,2.0,11.0,6.0,0.545,5.0,2.0,0.4,2.0,2.0,1.0,3.0,1.0,4.0,3.0,1.0,19.0,2025-11-24
Jalen,Brunson,1628973,22500285,2025-11-24 14:30:00,New York,Knicks,Brooklyn,Nets,,,,,1,0,32.44,27.0,3.0,0.0,1.0,19.0,10.0,0.526,9.0,4.0,0.444,3.0,3.0,1.0,2.0,1.0,3.0,1.0,0.0,9.0,2025-11-24
Caleb,Martin,1628997,22500286,2025-11-24 14:30:00,Dallas,Mavericks,Miami,Heat,,,,,0,0,4.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,-11.0,2025-11-24
Michael,Porter Jr.,1629008,22500285,2025-11-24 14:30:00,Brooklyn,Nets,New York,Knicks,,,,,0,1,27.29,16.0,0.0,0.0,0.0,15.0,6.0,0.4,9.0,1.0,0.111,5.0,3.0,0.6,2.0,2.0,4.0,1.0,2.0,-21.0,2025-11-24
P.J.,Washington,1629023,22500286,2025-11-24 14:30:00,Dallas,Mavericks,Miami,Heat,,,,,0,0,34.24,27.0,1.0,2.0,0.0,21.0,10.0,0.476,8.0,3.0,0.375,4.0,4.0,1.0,5.0,3.0,8.0,3.0,2.0,6.0,2025-11-24
Terance,Mann,1629611,22500285,2025-11-24 14:30:00,Brooklyn,Nets,New York,Knicks,,,,,0,1,18.56,6.0,2.0,0.0,1.0,5.0,2.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,6.0,2.0,1.0,-20.0,2025-11-24
Tyler,Herro,1629639,22500286,2025-11-24 14:30:00,Miami,Heat,Dallas,Mavericks,,,,,1,1,29.23,24.0,0.0,0.0,3.0,18.0,12.0,0.667,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,2.0,0.0,16.0,2025-11-24
Nic,Claxton,1629651,22500285,2025-11-24 14:30:00,Brooklyn,Nets,New York,Knicks,,,,,0,1,26.17,8.0,1.0,1.0,0.0,8.0,2.0,0.25,0.0,0.0,0.0,6.0,4.0,0.667,2.0,2.0,4.0,2.0,0.0,-17.0,2025-11-24
Daniel,Gafford,1629655,22500286,2025-11-24 14:30:00,Dallas,Mavericks,Miami,Heat,,,,,0,0,28.27,11.0,0.0,2.0,1.0,8.0,4.0,0.5,0.0,0.0,0.0,3.0,3.0,1.0,7.0,4.0,11.0,3.0,1.0,20.0,2025-11-24
Naji,Marshall,1630230,22500286,2025-11-24 14:30:00,Dallas,Mavericks,Miami,Heat,,,,,0,0,21.25,7.0,0.0,0.0,2.0,7.0,3.0,0.429,4.0,1.0,0.25,1.0,0.0,0.0,4.0,1.0,5.0,1.0,2.0,-15.0,2025-11-24
Brandon,Williams,1630314,22500286,2025-11-24 14:30:00,Dallas,Mavericks,Miami,Heat,,,,,0,0,20.52,12.0,5.0,0.0,1.0,13.0,4.0,0.308,4.0,1.0,0.25,4.0,3.0,0.75,1.0,1.0,2.0,0.0,3.0,-6.0,2025-11-24
Ziaire,Williams,1630533,22500285,2025-11-24 14:30:00,Brooklyn,Nets,New York,Knicks,,,,,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-11-24
Miles,McBride,1630540,22500285,2025-11-24 14:30:00,New York,Knicks,Brooklyn,Nets,,,,,1,0,29.36,9.0,3.0,0.0,0.0,10.0,4.0,0.4,5.0,1.0,0.2,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,-7.0,2025-11-24
Day'Ron,Sharpe,1630549,22500285,2025-11-24 14:30:00,Brooklyn,Nets,New York,Knicks,,,,,0,1,21.43,5.0,1.0,0.0,1.0,4.0,2.0,0.5,1.0,0.0,0.0,2.0,1.0,0.5,6.0,2.0,8.0,3.0,1.0,4.0,2025-11-24
Davion,Mitchell,1630558,22500286,2025-11-24 14:30:00,Miami,Heat,Dallas,Mavericks,,,,,1,1,32.11,8.0,4.0,0.0,2.0,8.0,4.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,19.0,2025-11-24
Ariel,Hukporti,1630574,22500285,2025-11-24 14:30:00,New York,Knicks,Brooklyn,Nets,,,,,1,0,12.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,-7.0,2025-11-24
Jalen,Wilson,1630592,22500285,2025-11-24 14:30:00,Brooklyn,Nets,New York,Knicks,,,,,0,1,22.48,6.0,1.0,0.0,0.0,7.0,2.0,0.286,5.0,1.0,0.2,1.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,-5.0,2025-11-24
E.J.,Liddell,1630604,22500285,2025-11-24 14:30:00,Brooklyn,Nets,New York,Knicks,,,,,0,1,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,2025-11-24
Moussa,Cisse,1630619,22500286,2025-11-24 14:30:00,Dallas,Mavericks,Miami,Heat,,,,,0,0,4.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,-11.0,2025-11-24
Tyson,Etienne,1630623,22500285,2025-11-24 14:30:00,Brooklyn,Nets,New York,Knicks,,,,,0,1,2.33,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2025-11-24
Dru,Smith,1630696,22500286,2025-11-24 14:30:00,Miami,Heat,Dallas,Mavericks,,,,,1,1,15.49,0.0,1.0,0.0,1.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,-15.0,2025-11-24
Jaden,Hardy,1630702,22500286,2025-11-24 14:30:00,Dallas,Mavericks,Miami,Heat,,,,,0,0,4.48,3.0,1.0,0.0,0.0,3.0,1.0,0.333,2.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,2025-11-24
Nikola,Jovic,1631107,22500286,2025-11-24 14:30:00,Miami,Heat,Dallas,Mavericks,,,,,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-11-24
Max,Christie,1631108,22500286,2025-11-24 14:30:00,Dallas,Mavericks,Miami,Heat,,,,,0,0,30.02,15.0,2.0,1.0,0.0,9.0,5.0,0.556,5.0,3.0,0.6,2.0,2.0,1.0,5.0,0.0,5.0,1.0,2.0,-7.0,2025-11-24
Jaime,Jaquez Jr.,1631170,22500286,2025-11-24 14:30:00,Miami,Heat,Dallas,Mavericks,,,,,1,1,32.34,13.0,5.0,0.0,0.0,11.0,5.0,0.455,1.0,0.0,0.0,4.0,3.0,0.75,6.0,0.0,6.0,1.0,3.0,1.0,2025-11-24
Tyrese,Martin,1631213,22500285,2025-11-24 14:30:00,Brooklyn,Nets,New York,Knicks,,,,,0,1,26.47,4.0,5.0,0.0,1.0,8.0,1.0,0.125,4.0,1.0,0.25,2.0,1.0,0.5,4.0,3.0,7.0,2.0,0.0,2.0,2025-11-24
Simone,Fontecchio,1631323,22500286,2025-11-24 14:30:00,Miami,Heat,Dallas,Mavericks,,,,,1,1,21.08,8.0,5.0,0.0,0.0,10.0,2.0,0.2,7.0,0.0,0.0,4.0,4.0,1.0,4.0,1.0,5.0,1.0,2.0,-11.0,2025-11-24
Noah,Clowney,1641730,22500285,2025-11-24 14:30:00,Brooklyn,Nets,New York,Knicks,,,,,0,1,39.06,31.0,3.0,0.0,0.0,17.0,9.0,0.529,13.0,7.0,0.538,6.0,6.0,1.0,4.0,0.0,4.0,1.0,2.0,1.0,2025-11-24
Tosan,Evbuomwan,1641787,22500285,2025-11-24 14:30:00,New York,Knicks,Brooklyn,Nets,,,,,1,0,2.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-5.0,2025-11-24
Pelle,Larsson,1641796,22500286,2025-11-24 14:30:00,Miami,Heat,Dallas,Mavericks,,,,,1,1,28.11,9.0,6.0,2.0,1.0,10.0,4.0,0.4,3.0,1.0,0.333,1.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,13.0,2025-11-24
Trey,Jemison III,1641998,22500285,2025-11-24 14:30:00,New York,Knicks,Brooklyn,Nets,,,,,1,0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-5.0,2025-11-24
Myron,Gardner,1642066,22500286,2025-11-24 14:30:00,Miami,Heat,Dallas,Mavericks,,,,,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-11-24
Kel'el,Ware,1642276,22500286,2025-11-24 14:30:00,Miami,Heat,Dallas,Mavericks,,,,,1,1,33.35,20.0,0.0,3.0,0.0,14.0,7.0,0.5,5.0,3.0,0.6,3.0,3.0,1.0,12.0,6.0,18.0,3.0,3.0,15.0,2025-11-24
Tyler,Kolek,1642278,22500285,2025-11-24 14:30:00,New York,Knicks,Brooklyn,Nets,,,,,1,0,17.01,2.0,5.0,0.0,0.0,4.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,6.0,2025-11-24
Keshad,Johnson,1642352,22500286,2025-11-24 14:30:00,Miami,Heat,Dallas,Mavericks,,,,,1,1,17.49,7.0,0.0,0.0,0.0,4.0,3.0,0.75,2.0,1.0,0.5,1.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,-2.0,2025-11-24
Pacome,Dadiet,1642359,22500285,2025-11-24 14:30:00,New York,Knicks,Brooklyn,Nets,,,,,1,0,2.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-5.0,2025-11-24
Jahmir,Young,1642443,22500286,2025-11-24 14:30:00,Miami,Heat,Dallas,Mavericks,,,,,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-11-24
Cooper,Flagg,1642843,22500286,2025-11-24 14:30:00,Dallas,Mavericks,Miami,Heat,,,,,0,0,33.53,12.0,3.0,0.0,2.0,14.0,5.0,0.357,4.0,0.0,0.0,2.0,2.0,1.0,4.0,3.0,7.0,2.0,3.0,-10.0,2025-11-24
Egor,Demin,1642856,22500285,2025-11-24 14:30:00,Brooklyn,Nets,New York,Knicks,,,,,0,1,27.53,9.0,2.0,0.0,1.0,11.0,4.0,0.364,8.0,1.0,0.125,1.0,0.0,0.0,6.0,0.0,6.0,1.0,1.0,1.0,2025-11-24
Kasparas,Jakucionis,1642857,22500286,2025-11-24 14:30:00,Miami,Heat,Dallas,Mavericks,,,,,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-11-24
Mohamed,Diawara,1642885,22500285,2025-11-24 14:30:00,New York,Knicks,Brooklyn,Nets,,,,,1,0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,2025-11-24
