gameId,gameDateTimeEst,teamCity,teamName,teamId,opponentTeamCity,opponentTeamName,opponentTeamId,home,win,teamScore,opponentScore,assists,blocks,steals,fieldGoalsAttempted,fieldGoalsMade,fieldGoalsPercentage,threePointersAttempted,threePointersMade,threePointersPercentage,freeThrowsAttempted,freeThrowsMade,freeThrowsPercentage,reboundsDefensive,reboundsOffensive,reboundsTotal,foulsPersonal,turnovers,plusMinusPoints,numMinutes,q1Points,q2Points,q3Points,q4Points,benchPoints,biggestLead,biggestScoringRun,leadChanges,pointsFastBreak,pointsFromTurnovers,pointsInThePaint,pointsSecondChance,timesTied,timeoutsRemaining,seasonWins,seasonLosses,coachId,gameDate
22500456,2025-12-29 15:00:00,Cleveland,Cavaliers,1610612739,San Antonio,Spurs,1610612759,0,1.0,113,101,29.0,4.0,12.0,96.0,41.0,0.427,42.0,13.0,0.31,20.0,18.0,0.9,37.0,10.0,47.0,24.0,12.0,12.0,240.0,25.0,24.0,27.0,37.0,35.0,13.0,8.0,10.0,17.0,20.0,50.0,15.0,8.0,1.0,18.0,16.0,,2025-12-29
22500454,2025-12-29 15:00:00,New Orleans,Pelicans,1610612740,New York,Knicks,1610612752,1,0.0,125,130,27.0,8.0,6.0,96.0,44.0,0.458,36.0,14.0,0.389,27.0,23.0,0.852,34.0,16.0,50.0,15.0,11.0,-5.0,240.0,41.0,34.0,28.0,22.0,35.0,10.0,9.0,12.0,10.0,13.0,54.0,18.0,6.0,0.0,8.0,26.0,,2025-12-29
22500452,2025-12-29 15:00:00,Chicago,Bulls,1610612741,Minnesota,Timberwolves,1610612750,1,0.0,101,136,25.0,7.0,3.0,93.0,38.0,0.409,38.0,13.0,0.342,14.0,12.0,0.857,32.0,10.0,42.0,17.0,16.0,-35.0,240.0,23.0,27.0,28.0,23.0,50.0,9.0,6.0,6.0,12.0,7.0,50.0,17.0,4.0,1.0,15.0,17.0,,2025-12-29
22500453,2025-12-29 15:00:00,Houston,Rockets,1610612745,Indiana,Pacers,1610612754,1,1.0,126,119,21.0,6.0,4.0,83.0,49.0,0.59,27.0,10.0,0.37,24.0,18.0,0.75,36.0,14.0,50.0,17.0,16.0,7.0,240.0,30.0,36.0,39.0,21.0,34.0,28.0,11.0,5.0,4.0,12.0,56.0,25.0,3.0,1.0,20.0,10.0,,2025-12-29
22500452,2025-12-29 15:00:00,Minnesota,Timberwolves,1610612750,Chicago,Bulls,1610612741,0,1.0,136,101,32.0,9.0,9.0,95.0,51.0,0.537,37.0,15.0,0.405,25.0,19.0,0.76,39.0,7.0,46.0,12.0,3.0,35.0,240.0,21.0,34.0,40.0,41.0,68.0,41.0,12.0,6.0,20.0,24.0,60.0,10.0,4.0,1.0,21.0,12.0,,2025-12-29
22500454,2025-12-29 15:00:00,New York,Knicks,1610612752,New Orleans,Pelicans,1610612740,0,1.0,130,125,35.0,4.0,8.0,95.0,46.0,0.484,44.0,20.0,0.455,19.0,18.0,0.947,32.0,10.0,42.0,19.0,8.0,5.0,240.0,37.0,35.0,24.0,34.0,43.0,5.0,8.0,12.0,16.0,12.0,42.0,13.0,6.0,0.0,23.0,9.0,,2025-12-29
22500453,2025-12-29 15:00:00,Indiana,Pacers,1610612754,Houston,Rockets,1610612745,0,0.0,119,126,30.0,3.0,12.0,88.0,44.0,0.5,34.0,18.0,0.529,20.0,13.0,0.65,22.0,7.0,29.0,22.0,9.0,-7.0,240.0,25.0,23.0,30.0,41.0,54.0,2.0,10.0,5.0,26.0,37.0,48.0,9.0,3.0,0.0,6.0,27.0,,2025-12-29
22500456,2025-12-29 15:00:00,San Antonio,Spurs,1610612759,Cleveland,Cavaliers,1610612739,1,0.0,101,113,21.0,2.0,7.0,83.0,32.0,0.386,31.0,7.0,0.226,36.0,30.0,0.833,42.0,10.0,52.0,17.0,18.0,-12.0,240.0,26.0,29.0,23.0,23.0,36.0,11.0,12.0,10.0,10.0,16.0,46.0,17.0,8.0,0.0,23.0,9.0,,2025-12-29
22500455,2025-12-29 15:00:00,Oklahoma City,Thunder,1610612760,Atlanta,Hawks,1610612737,1,1.0,140,129,27.0,7.0,9.0,98.0,53.0,0.541,32.0,12.0,0.375,23.0,22.0,0.957,39.0,10.0,49.0,18.0,13.0,11.0,240.0,35.0,35.0,43.0,27.0,34.0,15.0,12.0,9.0,23.0,18.0,70.0,16.0,9.0,1.0,28.0,5.0,,2025-12-29
22500450,2025-12-29 14:30:00,Denver,Nuggets,1610612743,Miami,Heat,1610612748,0,0.0,123,147,29.0,4.0,5.0,89.0,47.0,0.528,31.0,11.0,0.355,22.0,18.0,0.818,30.0,6.0,36.0,21.0,10.0,-24.0,240.0,29.0,34.0,36.0,24.0,39.0,2.0,12.0,6.0,9.0,12.0,58.0,8.0,5.0,0.0,22.0,10.0,,2025-12-29
22500449,2025-12-29 14:30:00,Golden State,Warriors,1610612744,Brooklyn,Nets,1610612751,0,1.0,120,107,26.0,5.0,11.0,77.0,41.0,0.532,33.0,10.0,0.303,34.0,28.0,0.824,34.0,6.0,40.0,21.0,13.0,13.0,240.0,28.0,31.0,30.0,31.0,58.0,13.0,9.0,19.0,15.0,24.0,56.0,6.0,14.0,0.0,17.0,16.0,,2025-12-29
22500450,2025-12-29 14:30:00,Miami,Heat,1610612748,Denver,Nuggets,1610612743,1,1.0,147,123,40.0,4.0,8.0,99.0,53.0,0.535,46.0,22.0,0.478,23.0,19.0,0.826,31.0,15.0,46.0,22.0,9.0,24.0,240.0,41.0,22.0,47.0,37.0,61.0,27.0,11.0,6.0,18.0,19.0,56.0,12.0,5.0,1.0,18.0,15.0,,2025-12-29
22500449,2025-12-29 14:30:00,Brooklyn,Nets,1610612751,Golden State,Warriors,1610612744,1,0.0,107,120,22.0,5.0,10.0,80.0,36.0,0.45,42.0,18.0,0.429,23.0,17.0,0.739,25.0,9.0,34.0,27.0,15.0,-13.0,240.0,30.0,27.0,28.0,22.0,27.0,13.0,12.0,19.0,13.0,19.0,30.0,11.0,14.0,1.0,10.0,20.0,,2025-12-29
22500451,2025-12-29 14:30:00,Orlando,Magic,1610612753,Toronto,Raptors,1610612761,0,0.0,106,107,25.0,5.0,4.0,91.0,37.0,0.407,32.0,9.0,0.281,27.0,23.0,0.852,37.0,15.0,52.0,24.0,8.0,-1.0,240.0,29.0,36.0,29.0,12.0,19.0,21.0,14.0,4.0,6.0,6.0,42.0,15.0,2.0,0.0,18.0,15.0,,2025-12-29
22500451,2025-12-29 14:30:00,Toronto,Raptors,1610612761,Orlando,Magic,1610612753,1,1.0,107,106,22.0,7.0,6.0,99.0,39.0,0.394,34.0,8.0,0.235,29.0,21.0,0.724,37.0,21.0,58.0,22.0,6.0,1.0,240.0,18.0,36.0,30.0,23.0,50.0,3.0,13.0,4.0,30.0,11.0,58.0,18.0,2.0,1.0,20.0,14.0,,2025-12-29
22500447,2025-12-29 14:00:00,Milwaukee,Bucks,1610612749,Charlotte,Hornets,1610612766,0,1.0,123,113,29.0,5.0,9.0,84.0,44.0,0.524,34.0,16.0,0.471,22.0,19.0,0.864,26.0,5.0,31.0,17.0,8.0,10.0,240.0,25.0,38.0,32.0,28.0,43.0,13.0,9.0,17.0,18.0,20.0,48.0,12.0,8.0,0.0,14.0,19.0,,2025-12-29
22500448,2025-12-29 14:00:00,Phoenix,Suns,1610612756,Washington,Wizards,1610612764,0,1.0,115,101,25.0,3.0,8.0,101.0,41.0,0.406,40.0,17.0,0.425,18.0,16.0,0.889,31.0,20.0,51.0,14.0,10.0,14.0,240.0,22.0,39.0,26.0,28.0,21.0,17.0,8.0,7.0,12.0,21.0,32.0,26.0,4.0,1.0,19.0,13.0,,2025-12-29
22500448,2025-12-29 14:00:00,Washington,Wizards,1610612764,Phoenix,Suns,1610612756,1,0.0,101,115,21.0,8.0,6.0,78.0,36.0,0.462,32.0,13.0,0.406,21.0,16.0,0.762,34.0,9.0,43.0,20.0,15.0,-14.0,240.0,23.0,31.0,25.0,22.0,42.0,6.0,7.0,7.0,18.0,13.0,36.0,10.0,4.0,0.0,7.0,24.0,,2025-12-29
22500447,2025-12-29 14:00:00,Charlotte,Hornets,1610612766,Milwaukee,Bucks,1610612749,1,0.0,113,123,28.0,3.0,5.0,93.0,40.0,0.43,46.0,17.0,0.37,20.0,16.0,0.8,30.0,17.0,47.0,21.0,13.0,-10.0,240.0,26.0,40.0,23.0,24.0,39.0,12.0,14.0,17.0,18.0,14.0,44.0,24.0,8.0,1.0,11.0,21.0,,2025-12-29
22500446,2025-12-28 16:30:00,Los Angeles,Lakers,1610612747,Sacramento,Kings,1610612758,1,1.0,125,101,25.0,4.0,14.0,89.0,47.0,0.528,38.0,15.0,0.395,18.0,16.0,0.889,33.0,8.0,41.0,19.0,15.0,24.0,240.0,30.0,38.0,31.0,26.0,44.0,30.0,11.0,6.0,14.0,23.0,56.0,7.0,2.0,1.0,20.0,10.0,,2025-12-28
22500446,2025-12-28 16:30:00,Sacramento,Kings,1610612758,Los Angeles,Lakers,1610612747,0,0.0,101,125,24.0,3.0,11.0,83.0,40.0,0.482,29.0,8.0,0.276,19.0,13.0,0.684,29.0,10.0,39.0,20.0,19.0,-24.0,240.0,24.0,29.0,27.0,21.0,43.0,1.0,6.0,6.0,11.0,14.0,50.0,9.0,2.0,1.0,8.0,24.0,,2025-12-28
22500445,2025-12-28 16:00:00,LA,Clippers,1610612746,Detroit,Pistons,1610612765,1,1.0,112,99,18.0,6.0,12.0,75.0,35.0,0.467,34.0,14.0,0.412,29.0,28.0,0.966,27.0,8.0,35.0,26.0,10.0,13.0,240.0,33.0,27.0,32.0,20.0,5.0,26.0,11.0,0.0,17.0,17.0,26.0,7.0,2.0,1.0,10.0,21.0,,2025-12-28
22500445,2025-12-28 16:00:00,Detroit,Pistons,1610612765,LA,Clippers,1610612746,0,0.0,99,112,18.0,6.0,9.0,82.0,34.0,0.415,29.0,7.0,0.241,28.0,24.0,0.857,30.0,15.0,45.0,20.0,13.0,-13.0,240.0,20.0,22.0,27.0,30.0,37.0,0.0,12.0,0.0,13.0,14.0,48.0,17.0,2.0,0.0,24.0,8.0,,2025-12-28
22500444,2025-12-28 13:00:00,Boston,Celtics,1610612738,Portland,Trail Blazers,1610612757,0,0.0,108,114,19.0,5.0,13.0,91.0,40.0,0.44,44.0,13.0,0.295,19.0,15.0,0.789,28.0,12.0,40.0,23.0,20.0,-6.0,240.0,30.0,33.0,22.0,23.0,34.0,10.0,8.0,11.0,12.0,20.0,44.0,21.0,10.0,0.0,19.0,12.0,,2025-12-28
22500444,2025-12-28 13:00:00,Portland,Trail Blazers,1610612757,Boston,Celtics,1610612738,1,1.0,114,108,26.0,2.0,8.0,89.0,42.0,0.472,51.0,18.0,0.353,21.0,12.0,0.571,32.0,16.0,48.0,19.0,21.0,6.0,240.0,31.0,24.0,31.0,28.0,21.0,7.0,7.0,11.0,6.0,21.0,40.0,19.0,10.0,1.0,13.0,19.0,,2025-12-28
22500443,2025-12-28 13:00:00,Memphis,Grizzlies,1610612763,Washington,Wizards,1610612764,0,0.0,112,116,27.0,8.0,14.0,103.0,43.0,0.417,32.0,9.0,0.281,21.0,17.0,0.81,33.0,10.0,43.0,17.0,16.0,-4.0,240.0,27.0,32.0,29.0,24.0,24.0,10.0,19.0,19.0,28.0,29.0,62.0,12.0,17.0,0.0,15.0,17.0,,2025-12-28
22500443,2025-12-28 13:00:00,Washington,Wizards,1610612764,Memphis,Grizzlies,1610612763,1,1.0,116,112,26.0,12.0,9.0,99.0,42.0,0.424,33.0,8.0,0.242,25.0,24.0,0.96,39.0,15.0,54.0,21.0,19.0,4.0,240.0,25.0,35.0,24.0,32.0,42.0,9.0,10.0,19.0,14.0,24.0,58.0,23.0,17.0,0.0,7.0,23.0,,2025-12-28
22500441,2025-12-28 10:30:00,Golden State,Warriors,1610612744,Toronto,Raptors,1610612761,0,0.0,127,141,25.0,9.0,9.0,96.0,43.0,0.448,44.0,16.0,0.364,28.0,25.0,0.893,28.0,14.0,42.0,20.0,20.0,-14.0,265.0,29.0,35.0,36.0,22.0,37.0,13.0,13.0,9.0,10.0,19.0,40.0,19.0,8.0,0.0,16.0,16.0,,2025-12-28
22500442,2025-12-28 10:30:00,Philadelphia,76ers,1610612755,Oklahoma City,Thunder,1610612760,0,0.0,104,129,21.0,5.0,5.0,83.0,35.0,0.422,43.0,17.0,0.395,21.0,17.0,0.81,25.0,13.0,38.0,22.0,23.0,-25.0,240.0,29.0,33.0,24.0,18.0,48.0,2.0,6.0,6.0,10.0,14.0,34.0,19.0,12.0,1.0,16.0,14.0,,2025-12-28
22500442,2025-12-28 10:30:00,Oklahoma City,Thunder,1610612760,Philadelphia,76ers,1610612755,1,1.0,129,104,27.0,6.0,12.0,87.0,50.0,0.575,28.0,10.0,0.357,25.0,19.0,0.76,26.0,9.0,35.0,18.0,13.0,25.0,240.0,32.0,32.0,38.0,27.0,51.0,27.0,11.0,6.0,13.0,31.0,72.0,14.0,12.0,1.0,27.0,5.0,,2025-12-28
22500441,2025-12-28 10:30:00,Toronto,Raptors,1610612761,Golden State,Warriors,1610612744,1,1.0,141,127,40.0,2.0,10.0,110.0,56.0,0.509,42.0,13.0,0.31,18.0,16.0,0.889,37.0,18.0,55.0,26.0,14.0,14.0,265.0,33.0,32.0,31.0,26.0,43.0,14.0,12.0,9.0,19.0,35.0,70.0,29.0,8.0,1.0,19.0,14.0,,2025-12-28
22500435,2025-12-27 15:00:00,Atlanta,Hawks,1610612737,New York,Knicks,1610612752,1,0.0,125,128,33.0,3.0,6.0,89.0,43.0,0.483,43.0,17.0,0.395,27.0,22.0,0.815,28.0,9.0,37.0,20.0,11.0,-3.0,240.0,27.0,28.0,34.0,36.0,48.0,3.0,9.0,14.0,23.0,20.0,50.0,8.0,6.0,0.0,15.0,18.0,,2025-12-27
22500438,2025-12-27 15:00:00,Cleveland,Cavaliers,1610612739,Houston,Rockets,1610612745,0,0.0,100,117,23.0,6.0,10.0,96.0,41.0,0.427,36.0,11.0,0.306,11.0,7.0,0.636,27.0,15.0,42.0,15.0,14.0,-17.0,240.0,24.0,22.0,17.0,37.0,47.0,3.0,6.0,3.0,13.0,11.0,56.0,15.0,2.0,0.0,17.0,16.0,,2025-12-27
22500437,2025-12-27 15:00:00,Chicago,Bulls,1610612741,Milwaukee,Bucks,1610612749,1,0.0,103,112,28.0,2.0,5.0,93.0,39.0,0.419,38.0,13.0,0.342,16.0,12.0,0.75,36.0,16.0,52.0,18.0,15.0,-9.0,240.0,26.0,24.0,30.0,23.0,40.0,7.0,7.0,9.0,21.0,16.0,48.0,13.0,2.0,0.0,15.0,16.0,,2025-12-27
22500438,2025-12-27 15:00:00,Houston,Rockets,1610612745,Cleveland,Cavaliers,1610612739,1,1.0,117,100,27.0,9.0,12.0,88.0,43.0,0.489,35.0,16.0,0.457,21.0,15.0,0.714,33.0,18.0,51.0,14.0,15.0,17.0,240.0,32.0,28.0,30.0,27.0,41.0,31.0,15.0,3.0,15.0,26.0,40.0,11.0,2.0,1.0,19.0,10.0,,2025-12-27
22500436,2025-12-27 15:00:00,Miami,Heat,1610612748,Indiana,Pacers,1610612754,1,1.0,142,116,33.0,5.0,17.0,107.0,55.0,0.514,31.0,12.0,0.387,21.0,20.0,0.952,32.0,17.0,49.0,15.0,10.0,26.0,240.0,29.0,30.0,39.0,44.0,60.0,26.0,11.0,19.0,30.0,38.0,78.0,24.0,13.0,1.0,17.0,15.0,,2025-12-27
22500437,2025-12-27 15:00:00,Milwaukee,Bucks,1610612749,Chicago,Bulls,1610612741,0,1.0,112,103,22.0,3.0,12.0,86.0,40.0,0.465,36.0,13.0,0.361,24.0,19.0,0.792,36.0,11.0,47.0,16.0,10.0,9.0,240.0,28.0,26.0,31.0,27.0,36.0,15.0,8.0,9.0,10.0,16.0,46.0,13.0,2.0,0.0,13.0,19.0,,2025-12-27
22500439,2025-12-27 15:00:00,Minnesota,Timberwolves,1610612750,Brooklyn,Nets,1610612751,1,0.0,107,123,27.0,1.0,8.0,83.0,37.0,0.446,31.0,13.0,0.419,28.0,20.0,0.714,24.0,10.0,34.0,20.0,11.0,-16.0,240.0,30.0,33.0,23.0,21.0,33.0,7.0,7.0,10.0,11.0,11.0,46.0,11.0,6.0,0.0,20.0,12.0,,2025-12-27
22500439,2025-12-27 15:00:00,Brooklyn,Nets,1610612751,Minnesota,Timberwolves,1610612750,0,1.0,123,107,32.0,2.0,8.0,84.0,46.0,0.548,40.0,11.0,0.275,21.0,20.0,0.952,30.0,9.0,39.0,22.0,15.0,16.0,240.0,33.0,29.0,36.0,25.0,62.0,21.0,12.0,10.0,16.0,11.0,66.0,9.0,6.0,1.0,10.0,19.0,,2025-12-27
22500435,2025-12-27 15:00:00,New York,Knicks,1610612752,Atlanta,Hawks,1610612737,0,1.0,128,125,27.0,4.0,9.0,95.0,43.0,0.453,43.0,15.0,0.349,32.0,27.0,0.844,36.0,19.0,55.0,25.0,12.0,3.0,240.0,33.0,35.0,30.0,30.0,24.0,18.0,7.0,14.0,12.0,24.0,52.0,23.0,6.0,1.0,22.0,9.0,,2025-12-27
22500436,2025-12-27 15:00:00,Indiana,Pacers,1610612754,Miami,Heat,1610612748,0,0.0,116,142,30.0,5.0,6.0,93.0,46.0,0.495,38.0,12.0,0.316,16.0,12.0,0.75,30.0,15.0,45.0,22.0,26.0,-26.0,240.0,28.0,32.0,34.0,22.0,23.0,4.0,8.0,19.0,16.0,19.0,56.0,14.0,13.0,0.0,6.0,26.0,,2025-12-27
22500440,2025-12-27 15:00:00,San Antonio,Spurs,1610612759,Utah,Jazz,1610612762,1,0.0,114,127,30.0,7.0,6.0,99.0,43.0,0.434,44.0,10.0,0.227,21.0,18.0,0.857,31.0,15.0,46.0,22.0,11.0,-13.0,240.0,40.0,20.0,27.0,27.0,44.0,11.0,9.0,6.0,9.0,24.0,58.0,15.0,7.0,0.0,23.0,8.0,,2025-12-27
22500440,2025-12-27 15:00:00,Utah,Jazz,1610612762,San Antonio,Spurs,1610612759,0,1.0,127,114,34.0,4.0,9.0,83.0,45.0,0.542,37.0,17.0,0.459,26.0,20.0,0.769,30.0,7.0,37.0,19.0,15.0,13.0,240.0,32.0,38.0,28.0,29.0,40.0,17.0,11.0,6.0,15.0,20.0,48.0,10.0,7.0,1.0,12.0,19.0,,2025-12-27
22500434,2025-12-27 14:00:00,New Orleans,Pelicans,1610612740,Phoenix,Suns,1610612756,1,0.0,114,123,16.0,7.0,11.0,87.0,38.0,0.437,27.0,9.0,0.333,33.0,29.0,0.879,29.0,14.0,43.0,22.0,13.0,-9.0,240.0,33.0,22.0,30.0,29.0,34.0,4.0,9.0,6.0,15.0,23.0,56.0,18.0,4.0,0.0,8.0,25.0,,2025-12-27
22500433,2025-12-27 14:00:00,Denver,Nuggets,1610612743,Orlando,Magic,1610612753,0,0.0,126,127,27.0,3.0,5.0,86.0,44.0,0.512,29.0,11.0,0.379,30.0,27.0,0.9,34.0,15.0,49.0,23.0,16.0,-1.0,240.0,31.0,31.0,31.0,33.0,19.0,17.0,9.0,15.0,12.0,4.0,62.0,19.0,9.0,0.0,22.0,9.0,,2025-12-27
22500433,2025-12-27 14:00:00,Orlando,Magic,1610612753,Denver,Nuggets,1610612743,1,1.0,127,126,32.0,0.0,8.0,89.0,46.0,0.517,29.0,10.0,0.345,37.0,25.0,0.676,26.0,9.0,35.0,25.0,6.0,1.0,240.0,23.0,25.0,36.0,43.0,35.0,7.0,10.0,15.0,13.0,27.0,64.0,10.0,9.0,0.0,18.0,14.0,,2025-12-27
22500434,2025-12-27 14:00:00,Phoenix,Suns,1610612756,New Orleans,Pelicans,1610612740,0,1.0,123,114,26.0,3.0,7.0,98.0,45.0,0.459,44.0,20.0,0.455,19.0,13.0,0.684,33.0,22.0,55.0,23.0,16.0,9.0,240.0,32.0,33.0,28.0,30.0,45.0,13.0,7.0,6.0,19.0,17.0,44.0,30.0,4.0,0.0,18.0,13.0,,2025-12-27
22500432,2025-12-27 12:00:00,Dallas,Mavericks,1610612742,Sacramento,Kings,1610612758,0,0.0,107,113,23.0,8.0,6.0,87.0,40.0,0.46,27.0,13.0,0.481,20.0,14.0,0.7,40.0,11.0,51.0,11.0,19.0,-6.0,240.0,23.0,21.0,33.0,30.0,38.0,4.0,11.0,1.0,11.0,11.0,46.0,10.0,0.0,0.0,12.0,21.0,,2025-12-27
22500432,2025-12-27 12:00:00,Sacramento,Kings,1610612758,Dallas,Mavericks,1610612742,1,1.0,113,107,32.0,7.0,16.0,104.0,45.0,0.433,38.0,17.0,0.447,8.0,6.0,0.75,36.0,14.0,50.0,15.0,11.0,6.0,240.0,31.0,28.0,29.0,25.0,38.0,18.0,13.0,1.0,11.0,28.0,42.0,11.0,0.0,0.0,8.0,23.0,,2025-12-27
22500431,2025-12-26 17:00:00,LA,Clippers,1610612746,Portland,Trail Blazers,1610612757,0,1.0,119,103,21.0,5.0,6.0,69.0,35.0,0.507,40.0,20.0,0.5,31.0,29.0,0.935,28.0,4.0,32.0,18.0,12.0,16.0,240.0,25.0,31.0,29.0,34.0,11.0,16.0,16.0,1.0,6.0,23.0,28.0,5.0,1.0,1.0,9.0,21.0,,2025-12-26
22500431,2025-12-26 17:00:00,Portland,Trail Blazers,1610612757,LA,Clippers,1610612746,1,0.0,103,119,23.0,2.0,6.0,80.0,36.0,0.45,39.0,16.0,0.41,22.0,15.0,0.682,30.0,13.0,43.0,20.0,15.0,-16.0,240.0,35.0,27.0,16.0,25.0,24.0,12.0,9.0,1.0,11.0,25.0,36.0,9.0,1.0,0.0,12.0,19.0,,2025-12-26
22500430,2025-12-26 16:30:00,Utah,Jazz,1610612762,Detroit,Pistons,1610612765,1,1.0,131,129,35.0,8.0,12.0,90.0,44.0,0.489,38.0,18.0,0.474,26.0,25.0,0.962,29.0,13.0,42.0,20.0,17.0,2.0,240.0,33.0,34.0,44.0,20.0,45.0,15.0,7.0,5.0,13.0,20.0,50.0,8.0,4.0,0.0,11.0,19.0,,2025-12-26
22500430,2025-12-26 16:30:00,Detroit,Pistons,1610612765,Utah,Jazz,1610612762,0,0.0,129,131,38.0,10.0,11.0,92.0,48.0,0.522,37.0,18.0,0.486,23.0,15.0,0.652,31.0,10.0,41.0,23.0,17.0,-2.0,240.0,36.0,32.0,35.0,26.0,51.0,11.0,11.0,5.0,18.0,15.0,54.0,18.0,4.0,0.0,24.0,7.0,,2025-12-26
22500429,2025-12-26 15:00:00,New Orleans,Pelicans,1610612740,Phoenix,Suns,1610612756,1,0.0,108,115,22.0,2.0,10.0,88.0,39.0,0.443,25.0,5.0,0.2,42.0,25.0,0.595,26.0,12.0,38.0,22.0,12.0,-7.0,240.0,23.0,25.0,32.0,28.0,60.0,5.0,8.0,13.0,21.0,14.0,66.0,20.0,8.0,0.0,8.0,24.0,,2025-12-26
22500428,2025-12-26 15:00:00,Milwaukee,Bucks,1610612749,Memphis,Grizzlies,1610612763,0,0.0,104,125,18.0,2.0,11.0,84.0,36.0,0.429,39.0,14.0,0.359,24.0,18.0,0.75,33.0,15.0,48.0,25.0,22.0,-21.0,240.0,35.0,15.0,33.0,21.0,30.0,10.0,8.0,7.0,13.0,15.0,28.0,19.0,4.0,1.0,12.0,19.0,,2025-12-26
22500429,2025-12-26 15:00:00,Phoenix,Suns,1610612756,New Orleans,Pelicans,1610612740,0,1.0,115,108,26.0,4.0,9.0,91.0,44.0,0.484,40.0,8.0,0.2,25.0,19.0,0.76,36.0,16.0,52.0,27.0,17.0,7.0,240.0,26.0,27.0,28.0,34.0,28.0,9.0,9.0,13.0,15.0,12.0,60.0,23.0,8.0,1.0,17.0,13.0,,2025-12-26
22500428,2025-12-26 15:00:00,Memphis,Grizzlies,1610612763,Milwaukee,Bucks,1610612749,1,1.0,125,104,28.0,9.0,12.0,85.0,43.0,0.506,34.0,13.0,0.382,32.0,26.0,0.813,35.0,7.0,42.0,19.0,13.0,21.0,240.0,25.0,35.0,32.0,33.0,43.0,21.0,12.0,7.0,26.0,20.0,54.0,18.0,4.0,1.0,15.0,16.0,,2025-12-26
22500427,2025-12-26 14:30:00,Chicago,Bulls,1610612741,Philadelphia,76ers,1610612755,1,1.0,109,102,31.0,6.0,3.0,86.0,38.0,0.442,41.0,14.0,0.341,25.0,19.0,0.76,40.0,12.0,52.0,18.0,11.0,7.0,240.0,30.0,19.0,32.0,28.0,59.0,11.0,10.0,9.0,13.0,16.0,48.0,12.0,6.0,1.0,15.0,15.0,,2025-12-26
22500427,2025-12-26 14:30:00,Philadelphia,76ers,1610612755,Chicago,Bulls,1610612741,0,0.0,102,109,22.0,4.0,7.0,93.0,35.0,0.376,39.0,11.0,0.282,24.0,21.0,0.875,33.0,13.0,46.0,20.0,8.0,-7.0,240.0,28.0,24.0,33.0,17.0,12.0,11.0,9.0,9.0,9.0,14.0,44.0,14.0,6.0,0.0,16.0,13.0,,2025-12-26
22500423,2025-12-26 14:00:00,Atlanta,Hawks,1610612737,Miami,Heat,1610612748,1,0.0,111,126,26.0,5.0,6.0,85.0,40.0,0.471,36.0,12.0,0.333,21.0,19.0,0.905,37.0,5.0,42.0,16.0,21.0,-15.0,240.0,32.0,19.0,33.0,27.0,32.0,2.0,9.0,4.0,22.0,9.0,54.0,8.0,4.0,1.0,15.0,17.0,,2025-12-26
22500426,2025-12-26 14:00:00,Boston,Celtics,1610612738,Indiana,Pacers,1610612754,0,1.0,140,122,26.0,3.0,8.0,83.0,47.0,0.566,39.0,20.0,0.513,34.0,26.0,0.765,31.0,12.0,43.0,22.0,12.0,18.0,240.0,28.0,47.0,36.0,29.0,49.0,28.0,13.0,1.0,14.0,22.0,38.0,24.0,2.0,0.0,19.0,11.0,,2025-12-26
22500423,2025-12-26 14:00:00,Miami,Heat,1610612748,Atlanta,Hawks,1610612737,0,1.0,126,111,29.0,2.0,14.0,104.0,49.0,0.471,36.0,11.0,0.306,18.0,17.0,0.944,39.0,13.0,52.0,16.0,10.0,15.0,240.0,32.0,31.0,27.0,36.0,40.0,17.0,12.0,4.0,22.0,22.0,66.0,16.0,4.0,1.0,16.0,15.0,,2025-12-26
22500424,2025-12-26 14:00:00,Orlando,Magic,1610612753,Charlotte,Hornets,1610612766,1,0.0,105,120,22.0,7.0,7.0,93.0,37.0,0.398,35.0,11.0,0.314,23.0,20.0,0.87,26.0,16.0,42.0,25.0,9.0,-15.0,240.0,28.0,20.0,29.0,28.0,29.0,4.0,8.0,3.0,10.0,9.0,46.0,11.0,1.0,1.0,17.0,14.0,,2025-12-26
22500426,2025-12-26 14:00:00,Indiana,Pacers,1610612754,Boston,Celtics,1610612738,1,0.0,122,140,29.0,3.0,6.0,89.0,44.0,0.494,44.0,18.0,0.409,20.0,16.0,0.8,24.0,11.0,35.0,28.0,14.0,-18.0,240.0,39.0,22.0,30.0,31.0,65.0,15.0,8.0,1.0,14.0,14.0,42.0,16.0,2.0,0.0,6.0,25.0,,2025-12-26
22500425,2025-12-26 14:00:00,Toronto,Raptors,1610612761,Washington,Wizards,1610612764,0,0.0,117,138,26.0,5.0,10.0,91.0,40.0,0.44,36.0,12.0,0.333,27.0,25.0,0.926,25.0,8.0,33.0,16.0,11.0,-21.0,240.0,32.0,30.0,38.0,17.0,28.0,3.0,5.0,6.0,10.0,11.0,44.0,10.0,3.0,0.0,18.0,14.0,,2025-12-26
22500425,2025-12-26 14:00:00,Washington,Wizards,1610612764,Toronto,Raptors,1610612761,1,1.0,138,117,26.0,7.0,8.0,91.0,54.0,0.593,33.0,15.0,0.455,18.0,15.0,0.833,40.0,6.0,46.0,23.0,13.0,21.0,240.0,35.0,38.0,29.0,36.0,52.0,21.0,9.0,6.0,21.0,15.0,62.0,11.0,3.0,1.0,6.0,23.0,,2025-12-26
